source_pdf,page,table_index,fee_name,fee_24_25,fee_25_26,gst_25_26,unit_25_26
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,56,0,"Domestic waste – 240L red, 240L yellow, 240L
green",,$745.00,"$745.00
(cid:3236)",per service
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,56,0,"Domestic waste – 240L red, 240L yellow, 240L
shared green",,$689.00,"$689.00
(cid:3236)",per service
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,56,0,Additional 240L yellow or 240L green*,,$130.00,(cid:3236) $130.00,each
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,56,0,Service availability charge,,$137.00,(cid:3236) $137.00,each
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,56,0,240 litre red bin – surcharge,,$140.00,(cid:3236) $140.00,per service
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,56,0,Shared green service,,$74.00,(cid:3236) $74.00,per household
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,56,0,"Commercial waste - 240L red, 240L yellow",,$615.00,(cid:3236) $615.00,per service
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,"Report upon and execute under seal Section
88B instruments or request documents/
dealings relating to the release, cancellation,
extinguishment or transfer of easements,
positive covenants or restrictions in favour of
the public/ Council",,"$1,085.00","$1,085.00
(cid:3236)",each
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,Section 88G Certificate,,$87.00,(cid:3236) $87.00,each
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,"For street tree planting (new subdivision/ road
only and excludes roadside swale planting)",,$672.73,"$740.00
(cid:3236)",per tree
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,"Applicant initiated (outstanding work where
early plan release is being sought)",,"$1,550.00","$1,550.00
(cid:3236)",each
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,"When security is required by Council/
development consent or legislation for other
forms of approval",,Free,N,
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,Release in full,,Free,N,
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,Partial Release (per application),,$444.00,(cid:3236) $444.00,each
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,"For security held against the restoration and/ or
performance of works external of the site",,$444.00,"$444.00
(cid:3236)",each
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,For security relating to any other matters,,$170.00,(cid:3236) $170.00,each
The Hills NSW - 3b03e2dbf7ae4b50fd3a30da7eb098df_Part 5 - Hills Shire Plan Draft Fees  Charges 2025-2026.pdf,65,0,b) Minimum security/ bond,,"$10,000.00","(cid:3236) $10,000.00",each
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,"Issue of Compliance Certificate (up to dual occupancy) (Non‐
Refundable)",,$257.00,N,per certificate
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,"Issue of Compliance Certificate (Larger that Dual Occupancy) (Non-
Refundable)",,$514.00,N,per certificate
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Rock/ Sand Anchors – Under Council Property (Non‐Refundable),,"$1,105.00",N,per anchor
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Geotechnical Report Assessment,,$583.00,N,Per assessment
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Additional Engineering Report Assessment,,$291.50,N,Per assessment
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,"Driveway or Property Access Signage, if approved (installed or
altered)",,$500.00,N,Per sign
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Driveway Line Marking – for 1 or 2 Lines (per request),,$418.00,N,per request
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,"Temporary Occupation of Public Domain for Construction Activities
(Areas adjacent to roads and in public reserves)",,$56.50,N,per m2/week
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Single residential or dual occupancy dwellings,,$263.00,N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Apartment buildings up to 20 dwellings,,$782.00,N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Apartment buildings with more than 20 dwellings,,"$1,835.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,"Commercial developments up to 2,500 m2 GFA",,$782.00,N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,"Commercial developments greater than 2,500 m2 GFA",,"$1,835.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,"Assessments requiring submission to Waverley Traffic Committee
(other than construction zones and temporary road closures for
construction activities)",,$201.50,N,per hour
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Flood Level Information Report,,$257.00,N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Stormwater Flow Information Report (DRAINS),,$257.00,N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Stormwater Connection to Gully Pit (or like) – Private,,$782.00,N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Stormwater Connection to kerb (or like) – Private,,$281.00,N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Right to Drain Stormwater through Council Property,,$837.00,N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Coastal Risk Assessment – Geotechnical & Inundation,,$752.00,N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,Positive Covenant,,$647.00,N,per item
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,14,0,"Security Bond (required if Council's stormwater pipe traverses the
property)",,"$25,075.00",N,per item
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,15,0,Clothing Bin – Charities/Associate NACRO member+A259,,$949.00,N,per bin
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,15,0,Adult classes/workshops,,$0.00‐$100.00,Y,per head
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,15,0,Active Seniors Program,,"$7.00‐$200.00
Min. Fee incl. GST:
$7.70",Y,per session
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,15,0,"Concession (Pensioner, Youth Allowance & Gold Veterans Card
Holders)",,$74.50,N,per year
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,15,0,Community Garden Membership,,$46.00,Y,per membership
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,15,0,Workshops,,$0.00‐$300.00,Y,per head
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,15,0,Performances,,$0.00‐$300.00,Y,per head
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,"Less than $9,999",,"$1,585.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$2,225.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$2,980.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$3,675.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$4,815.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$7,385.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$8,930.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$11,640.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$14,615.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$21,825.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,per application,,"$29,790.00",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,"Over $1,000,000",,"Determined based
on 2% of the value
of the development",N,per application
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,Residential property,,$25.00,N,per property
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,Residential strata property,,$12.50,N,per property
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,Business property,,$25.00,N,"per 350 m2 (or part
thereof)"
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,Business strata property,,$25.00,N,"per 350 m2 (or part
thereof) levied
equally to strata unit
entitlement with a
minimum of $5"
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,"Swimming Pool inspection First inspection or first inspection since a
certificate of compliance ceased to be valid",,$150.00,Y,per inspection
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,"Swimming Pool Inspection Any or all subsequent inspections after
the first inspection",,$100.00,Y,per inspection
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,Copies of Certificates/Correspondence,,$56.00,Y,per copy
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,Provision of registration information,,$9.00,Y,per request
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,35,0,Issued by accredited/private certifiers Includes,,$36.00,N,per certificate
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,"Standard DWMC - 140L red-lid (weekly) and 140L yellow-lid, blue-
lid, green-lid bins (fortnightly)",,$647.00,N,per year
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,"Large DWMC - 240L red-lid (weekly) and 240L yellow-lid, blue-lid,
green-lid bins (fortnightly)",,$817.00,N,per year
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,"Additional DWMC (Standard) - 140L red-lid (weekly) and 140L
yellow-lid, blue-lid, green-lid bins (fortnightly)",,$647.00,N,per year
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,"Additional DWMC (Large) - 240L red-lid (weekly) and 240L yellow-
lid, blue-lid, green-lid bins (fortnightly)",,$817.00,N,per year
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,Extra once-off collection of 80/140/240L bins,,$41.50,N,per bin
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,Supply and delivery of 80/140/240L bins,,$96.00,N,per bin
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,Supply and delivery of 660L bins,,$492.00,N,per bin
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,Additional clean up service (Up to 1 cubic meter),,$160.00,N,Per collection
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,Additional clean up service (Up to 3 cubic meter),,$265.00,N,Per collection
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,Additional clean up service (Up to 6 cubic meter),,$424.00,N,Per collection
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,Collection of bins with hazardous or prohibited materials,,Cost recovery,N,Per bin
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,"Collection of contaminated mobile bins (80/140/240L Red, Green,
Blue & Yellow Bins)",,$61.25,N,Per bin
Waverly NSW - Pricing_Policy_Fees_and_Charges.pdf,62,0,DWMC – Availability charge (for vacant land and inaccessible lots),,$270.00,N,Per year
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Court Hire - Per hour,,$6.27,$6.90,Court Hire - Per hour
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Lane Hire (Per Lane Per Hour) – Commercial Rate,,$26.36,$29.00,Lane Hire (Per Lane Per Hour) – Commercial Rate
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Lane Hire (Per Lane Per Hour) – Non Commercial Rate,,$20.00,$22.00,Lane Hire (Per Lane Per Hour) – Non Commercial Rate
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Ceremony & Photos,,$268.18,$295.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Food Premises (per half hour or part thereof),,$142.00,$142.00,Food Premises (per half hour or part thereof)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Health Premises - Pre-purchase/Fitout Inspection,,$600.00,$600.00,Health Premises - Pre-purchase/Fitout Inspection
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Health / Beauty Premises / Skin Penetration (per half hour or part thereof),,$142.00,$142.00,Health / Beauty Premises / Skin Penetration (per half hour or part thereof)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Shared Accommodation (per half hour or part thereof),,$142.00,$142.00,Shared Accommodation (per half hour or part thereof)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Health / Beauty / Skin Penetration,,$300.00,$300.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Food Premises – Up to 5 FTE food handlers,,$300.00,$300.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Food Premises – 6 or more FTE food handlers,,$468.00,$468.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Improvement Notice,,$330.00,$330.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,"Notification of installation of regulated system (includes cooling water &
warm-water systems",,$120.00,$120.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Notification of carrying out of skin penetration procedure,,$105.00,$105.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Notification of public swimming pool or spa pool,,$105.00,$105.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Improvement Notice & Prohibition Order (excluding Regulated systems),,$295.00,$295.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Improvement Notice (Regulated Water Systems),,$635.00,$635.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Prohibition Order (Regulated Water Systems),,$635.00,$635.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,29,0,Inspection of regulated systems (per half hour or part thereof),,$142.00,$142.00,Inspection of regulated systems (per half hour or part thereof)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,30,0,Regulated System Sample Analysis (per sample test),,At Cost plus 10%,N,Regulated System Sample Analysis (per sample test)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,30,0,Inspection of Public Pools/Spas (per hour or part thereof ),,$206.50,$206.50,Inspection of Public Pools/Spas (per hour or part thereof )
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,30,0,Approval to operate,,$150.00,$150.00,Approval to operate
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,30,0,OSMS inspection (per half hour or part thereof),,$142.00,$142.00,OSMS inspection (per half hour or part thereof)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,30,0,Compliance Officers (Time and Travel per hour),,$127.00,$127.00,Compliance Officers (Time and Travel per hour)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Concrete industrial/commercial driveway (150mm) (per sq.m),,$531.82,$585.00,Concrete industrial/commercial driveway (150mm) (per sq.m)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Concrete industrial/commercial driveway (200mm) (per sq.m),,$636.36,$700.00,Concrete industrial/commercial driveway (200mm) (per sq.m)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Kerb / Kerb & Gutter and / or layback (per lineal meter),,$373.64,$411.00,Kerb / Kerb & Gutter and / or layback (per lineal meter)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Dish crossing at intersection (Standard or heavy duty) (per lineal meter),,$472.73,$520.00,Dish crossing at intersection (Standard or heavy duty) (per lineal meter)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Stormwater Kerb Outlet (per outlet),,$254.55,$280.00,Stormwater Kerb Outlet (per outlet)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,"Plus Traffic Control for Restoration Works (per day) on Main Traffic Routes
(e.g. State Roads, Regional roads and Important local roads including
signalised intersections)",,"$1,409.09","$1,550.00","Plus Traffic Control for Restoration Works (per day) on Main Traffic Routes
(e.g. State Roads, Regional roads and Important local roads including
signalised intersections)"
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Plus Surcharge for Night Works / Weekends,,40% of Scheduled Fee,N,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Perpendicular driveway line marking (2 lines approx. 2.5m long),,$294.55,$324.00,Perpendicular driveway line marking (2 lines approx. 2.5m long)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Repainting of driveway line marking (per line),,$214.55,$236.00,Repainting of driveway line marking (per line)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Supply and delivery of 10 barricades,,$152.00,$152.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Supply and delivery of additional 10 barricades,,$152.00,$152.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Supply and delivery of 50m of webbing and star pickets,,$152.00,$152.00,Supply and delivery of 50m of webbing and star pickets
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Supply and delivery of additional 50m of webbing and star pickets,,$152.00,$152.00,Supply and delivery of additional 50m of webbing and star pickets
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Commercial Waste Collection - per annum per bin,,"$1,020.00","$1,020.00",Commercial Waste Collection - per annum per bin
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Deposit Commercial Bin (Refundable),,$300.00,$300.00,Deposit Commercial Bin (Refundable)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Domestic Waste Management Charge – annual charge,,$664.00,$664.00,
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Domestic Waste Extra Service Charge – per service,,$664.00,$664.00,Domestic Waste Extra Service Charge – per service
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Non Accessible Waste Availability Charge (per annum),,$295.00,$295.00,Non Accessible Waste Availability Charge (per annum)
Willoughby NSW - ECM_7222796_v1_2025-2026-Adopted-Fees-And-Charges.pdf,53,0,Domestic Waste Service SFR,,$492.00,$492.00,Domestic Waste Service SFR
